Timestamp,Longitude,Latitude,Operatorname,NetworkTech,Level,Speed,Altitude,Filemark
2025.04.21_18.55.32,77.898163,29.862998,JIO4G,4G,-80,10,231,
2025.04.21_18.55.35,77.898268,29.862958,JIO4G,4G,-80,10,229,
2025.04.21_18.55.39,77.898366,29.86293,JIO4G,4G,-80,9,227,
2025.04.21_18.55.43,77.898463,29.862891,JIO4G,4G,-86,8,227,
2025.04.21_18.55.46,77.89858,29.862921,JIO4G,4G,-86,9,228,
2025.04.21_18.55.49,77.898698,29.862925,JIO4G,4G,-86,10,230,
2025.04.21_18.55.53,77.898841,29.862891,JIO4G,4G,-91,10,229,
2025.04.21_18.55.56,77.898951,29.86288,JIO4G,4G,-91,10,228,
2025.04.21_18.55.59,77.899061,29.862901,JIO4G,4G,-91,10,227,
2025.04.21_18.56.02,77.899216,29.862911,JIO4G,4G,-88,12,225,
2025.04.21_18.56.04,77.89934,29.862895,JIO4G,4G,-88,14,226,
2025.04.21_18.56.06,77.899478,29.862896,JIO4G,4G,-88,17,226,
2025.04.21_18.56.08,77.899613,29.862901,JIO4G,4G,-88,19,226,
2025.04.21_18.56.10,77.89975,29.862903,JIO4G,4G,-102,21,226,
2025.04.21_18.56.12,77.899861,29.862903,JIO4G,4G,-102,21,226,
2025.04.21_18.56.14,77.899983,29.862926,JIO4G,4G,-95,21,226,
2025.04.21_18.56.16,77.900101,29.863004,JIO4G,4G,-95,21,226,
2025.04.21_18.56.18,77.900191,29.8631,JIO4G,4G,-95,21,226,
2025.04.21_18.56.20,77.900208,29.863201,JIO4G,4G,-100,20,226,
2025.04.21_18.56.22,77.900205,29.863306,JIO4G,4G,-100,19,225,
2025.04.21_18.56.24,77.900203,29.863401,JIO4G,4G,-100,18,226,
2025.04.21_18.56.24,77.900203,29.863401,JIO4G,4G,-99,18,226,
2025.04.21_18.56.27,77.900201,29.863509,JIO4G,4G,-99,15,226,
2025.04.21_18.56.31,77.90021,29.863621,JIO4G,4G,-99,12,228,
2025.04.21_18.56.34,77.900201,29.863735,JIO4G,4G,-99,12,228,
2025.04.21_18.56.37,77.900195,29.863828,JIO4G,4G,-97,11,227,
2025.04.21_18.56.41,77.900165,29.863938,JIO4G,4G,-97,11,227,
2025.04.21_18.56.45,77.90014,29.86405,JIO4G,4G,-102,10,228,
2025.04.21_18.56.49,77.900085,29.86415,JIO4G,4G,-101,10,228,
2025.04.21_18.56.52,77.900013,29.864246,JIO4G,4G,-101,10,227,
2025.04.21_18.56.56,77.900011,29.864361,JIO4G,4G,-102,9,227,
2025.04.21_18.56.59,77.900075,29.864463,JIO4G,4G,-102,9,229,
2025.04.21_18.57.02,77.900175,29.864543,JIO4G,4G,-102,10,231,
2025.04.21_18.57.03,77.900175,29.864543,JIO4G,4G,-91,10,231,
2025.04.21_18.57.06,77.900271,29.864611,JIO4G,4G,-91,10,230,
2025.04.21_18.57.16,77.900378,29.864535,JIO4G,4G,-102,0,229,
2025.04.21_18.57.21,77.900433,29.86445,JIO4G,4G,-110,0,228,
2025.04.21_18.57.27,77.900535,29.864391,JIO4G,4G,-108,0,228,
2025.04.21_18.57.30,77.900591,29.864303,JIO4G,4G,-108,6,228,
2025.04.21_18.57.30,77.900591,29.864303,JIO4G,4G,-105,6,228,
2025.04.21_18.57.35,77.900675,29.864218,JIO4G,4G,-105,6,228,
2025.04.21_18.57.38,77.900753,29.864146,JIO4G,4G,-105,7,228,
2025.04.21_18.57.40,77.900753,29.864146,JIO4G,4G,-98,7,228,
2025.04.21_18.57.41,77.900848,29.864048,JIO4G,4G,-98,8,228,
2025.04.21_18.57.44,77.900918,29.863976,JIO4G,4G,-98,9,227,
2025.04.21_18.57.47,77.901023,29.863888,JIO4G,4G,-98,11,228,
2025.04.21_18.57.49,77.901096,29.863805,JIO4G,4G,-98,12,227,
2025.04.21_18.57.51,77.901163,29.863715,JIO4G,4G,-103,14,227,
2025.04.21_18.57.53,77.90122,29.863635,JIO4G,4G,-103,16,227,
2025.04.21_18.57.56,77.901268,29.863533,JIO4G,4G,-103,17,227,
2025.04.21_18.58.01,77.901268,29.863533,JIO4G,4G,-111,17,227,
2025.04.21_18.58.07,77.901183,29.863638,JIO4G,4G,-111,6,230,
2025.04.21_18.58.10,77.901066,29.863681,JIO4G,4G,-111,9,230,
2025.04.21_18.58.14,77.90097,29.86359,JIO4G,4G,-99,12,230,
2025.04.21_18.58.17,77.900896,29.86349,JIO4G,4G,-99,14,227,
2025.04.21_18.58.20,77.900785,29.863388,JIO4G,4G,-99,16,227,
2025.04.21_18.58.22,77.900668,29.863346,JIO4G,4G,-102,17,227,
2025.04.21_18.58.25,77.900551,29.863274,JIO4G,4G,-102,17,227,
2025.04.21_18.58.29,77.900415,29.863321,JIO4G,4G,-102,0,215,
2025.04.21_18.58.33,77.900346,29.863408,JIO4G,4G,-104,10,216,
2025.04.21_18.58.37,77.900346,29.863408,JIO4G,4G,-101,10,216,
2025.04.21_18.58.56,77.900316,29.863506,JIO4G,4G,-105,0,216,
2025.04.21_18.59.00,77.900304,29.863613,JIO4G,4G,-105,0,215,
2025.04.21_18.59.05,77.900353,29.86371,JIO4G,4G,-103,10,215,
2025.04.21_18.59.14,77.90031,29.86361,JIO4G,4G,-102,0,213,
2025.04.21_18.59.18,77.900313,29.863515,JIO4G,4G,-102,6,212,
2025.04.21_18.59.23,77.900273,29.863419,JIO4G,4G,-102,6,212,
2025.04.21_18.59.29,77.900341,29.863336,JIO4G,4G,-102,5,211,
2025.04.21_18.59.33,77.900439,29.863303,JIO4G,4G,-106,6,215,
2025.04.21_18.59.36,77.900551,29.863301,JIO4G,4G,-106,6,207,
2025.04.21_18.59.40,77.900668,29.863333,JIO4G,4G,-106,7,204,
2025.04.21_18.59.42,77.900668,29.863333,JIO4G,4G,-100,7,204,
2025.04.21_18.59.45,77.900766,29.863371,JIO4G,4G,-100,7,204,
2025.04.21_18.59.47,77.900766,29.863371,JIO4G,2G,-113,7,204,
2025.04.21_18.59.50,77.900766,29.863371,JIO4G,4G,-95,7,204,
2025.04.21_18.59.58,77.90087,29.863353,JIO4G,4G,-95,0,205,
2025.04.21_19.00.19,77.90087,29.863353,JIO4G,2G,-113,0,205,
2025.04.21_19.00.30,77.90087,29.863353,JIO4G,4G,-100,0,205,
2025.04.21_19.00.36,77.900958,29.863423,JIO4G,4G,-100,0,208,
2025.04.21_19.00.48,77.901024,29.863515,JIO4G,4G,-114,0,207,
2025.04.21_19.01.06,77.900796,29.863353,JIO4G,4G,-113,0,237,
2025.04.21_19.01.13,77.900881,29.863433,JIO4G,4G,-95,5,216,
2025.04.21_19.01.21,77.900881,29.863433,JIO4G,4G,-104,5,216,
2025.04.21_19.01.24,77.900881,29.863433,JIO4G,4G,-99,0,216,
2025.04.21_19.01.37,77.90094,29.863576,JIO4G,4G,-96,3,214,
2025.04.21_19.01.47,77.900913,29.863668,JIO4G,4G,-107,0,214,
2025.04.21_19.01.51,77.900913,29.863668,JIO4G,4G,-107,0,214,
2025.04.21_19.01.57,77.90085,29.863743,JIO4G,4G,-109,3,213,
2025.04.21_19.02.01,77.90085,29.863743,JIO4G,4G,-108,3,213,
2025.04.21_19.02.18,77.90074926,29.86384014,JIO4G,4G,-101,,,
2025.04.21_19.02.19,77.90065404,29.86385758,JIO4G,4G,-101,,,
2025.04.21_19.02.20,NaN,NaN,JIO4G,4G,-101,,,
2025.04.21_19.02.21,NaN,NaN,JIO4G,4G,-101,,,
2025.04.21_19.02.22,77.90053301,29.8639294,JIO4G,4G,-96,,,
2025.04.21_19.02.23,77.90047634,29.86380612,JIO4G,4G,-96,,,
2025.04.21_19.02.24,77.90047634,29.86380612,JIO4G,4G,-96,,,
2025.04.21_19.02.25,77.90038045,29.86383636,JIO4G,4G,-96,,,
2025.04.21_19.02.26,77.90038045,29.86383636,JIO4G,4G,-96,,,
2025.04.21_19.02.27,77.90043253,29.86385128,JIO4G,4G,-96,,,
2025.04.21_19.02.28,77.90048461,29.86386621,JIO4G,4G,-96,,,
2025.04.21_19.02.29,77.90053669,29.86388113,JIO4G,4G,-96,,,
2025.04.21_19.02.30,77.90053669,29.86388113,JIO4G,4G,-96,,,
2025.04.21_19.02.31,77.90052138,29.86385109,JIO4G,4G,-96,,,
2025.04.21_19.02.32,77.90050607,29.86382104,JIO4G,4G,-97,,,
2025.04.21_19.02.33,77.90049076,29.863791,JIO4G,4G,-97,,,
2025.04.21_19.02.34,77.90049076,29.863791,JIO4G,4G,-97,,,
2025.04.21_19.02.35,77.90045355,29.86382773,JIO4G,4G,-97,,,
2025.04.21_19.02.36,77.90041633,29.86386446,JIO4G,4G,-97,,,
2025.04.21_19.02.37,77.90037911,29.8639012,JIO4G,4G,-97,,,
2025.04.21_19.02.38,77.90037911,29.8639012,JIO4G,4G,-97,,,
2025.04.21_19.02.39,77.90039185,29.86390356,JIO4G,4G,-97,,,
2025.04.21_19.02.40,77.90040459,29.86390593,JIO4G,4G,-97,,,
2025.04.21_19.02.41,77.90041734,29.8639083,JIO4G,4G,-97,,,
2025.04.21_19.02.42,77.90043008,29.86391067,JIO4G,4G,-99,,,
2025.04.21_19.02.43,77.90044282,29.86391303,JIO4G,4G,-99,,,
2025.04.21_19.02.44,77.90045556,29.8639154,JIO4G,4G,-99,,,
2025.04.21_19.02.45,77.9004683,29.86391777,JIO4G,4G,-101,,,
2025.04.21_19.02.46,77.9004683,29.86391777,JIO4G,4G,-101,,,
2025.04.21_19.02.47,77.9004484,29.86393938,JIO4G,4G,-101,,,
2025.04.21_19.02.48,77.90042851,29.86396099,JIO4G,4G,-101,,,
2025.04.21_19.02.49,77.90040862,29.86398261,JIO4G,4G,-101,,,
2025.04.21_19.02.50,77.90040862,29.86398261,JIO4G,4G,-101,,,
2025.04.21_19.02.51,77.90037129,29.86397718,JIO4G,4G,-101,,,
2025.04.21_19.02.52,77.90033396,29.86397175,JIO4G,4G,-100,,,
2025.04.21_19.02.52,77.90029664,29.86396633,JIO4G,4G,-100,,,
2025.04.21_19.02.54,77.90029664,29.86396633,JIO4G,4G,-100,,,
2025.04.21_19.02.55,77.90029753,29.86394355,JIO4G,4G,-100,,,
2025.04.21_19.02.56,77.90029842,29.86392077,JIO4G,4G,-100,,,
2025.04.21_19.02.57,77.90029932,29.863898,JIO4G,4G,-100,,,
2025.04.21_19.02.58,77.90029932,29.863898,JIO4G,4G,-100,,,
2025.04.21_19.02.59,77.9003138,29.86390835,JIO4G,4G,-100,,,
2025.04.21_19.03.00,77.90032829,29.8639187,JIO4G,4G,-100,,,
2025.04.21_19.03.01,77.90034277,29.86392905,JIO4G,4G,-100,,,
2025.04.21_19.03.02,77.90035725,29.8639394,JIO4G,4G,-100,,,
2025.04.21_19.03.03,77.90037174,29.86394975,JIO4G,4G,-97,,,
2025.04.21_19.03.04,77.90037174,29.86394975,JIO4G,4G,-97,,,
2025.04.21_19.03.05,77.9003457,29.86397999,JIO4G,4G,-97,,,
2025.04.21_19.03.06,77.90031966,29.86401023,JIO4G,4G,-97,,,
2025.04.21_19.03.07,77.90029362,29.86404047,JIO4G,4G,-97,,,
2025.04.21_19.03.08,77.90029362,29.86404047,JIO4G,4G,-97,,,
2025.04.21_19.03.09,77.90029571,29.86405428,JIO4G,4G,-97,,,
2025.04.21_19.03.10,77.90029781,29.86406809,JIO4G,4G,-97,,,
2025.04.21_19.03.11,77.9002999,29.8640819,JIO4G,4G,-97,,,
2025.04.21_19.03.12,77.900302,29.86409571,JIO4G,4G,-97,,,
2025.04.21_19.03.13,77.900302,29.86409571,JIO4G,4G,-99,,,
2025.04.21_19.03.14,77.90034357,29.86409353,JIO4G,4G,-99,,,
2025.04.21_19.03.15,77.90038515,29.86409135,JIO4G,4G,-99,,,
2025.04.21_19.03.16,77.90038515,29.86409135,JIO4G,4G,-99,,,
2025.04.21_19.03.17,77.90040616,29.86408282,JIO4G,4G,-99,,,
2025.04.21_19.03.18,77.90042717,29.86407429,JIO4G,4G,-99,,,
2025.04.21_19.03.19,77.90044818,29.86406576,JIO4G,4G,-99,,,
2025.04.21_19.03.20,77.90044818,29.86406576,JIO4G,4G,-99,,,
2025.04.21_19.03.21,77.90044952,29.86406089,JIO4G,4G,-99,,,
2025.04.21_19.03.22,77.90045086,29.86405602,JIO4G,4G,-99,,,
2025.04.21_19.03.23,77.9004522,29.86405115,JIO4G,4G,-94,,,
2025.04.21_19.03.24,77.90045355,29.86404628,JIO4G,4G,-94,,,
2025.04.21_19.03.25,77.90045355,29.86404628,JIO4G,4G,-94,,,
2025.04.21_19.03.26,77.90045539,29.86404414,JIO4G,4G,-94,,,
2025.04.21_19.03.27,77.90045723,29.86404199,JIO4G,4G,-94,,,
2025.04.21_19.03.28,77.90045908,29.86403985,JIO4G,4G,-94,,,
2025.04.21_19.03.29,77.90046092,29.86403771,JIO4G,4G,-94,,,
2025.04.21_19.03.30,77.90046277,29.86403556,JIO4G,4G,-94,,,
2025.04.21_19.03.31,77.90046461,29.86403342,JIO4G,4G,-94,,,
2025.04.21_19.03.32,77.90046645,29.86403127,JIO4G,4G,-94,,,
2025.04.21_19.03.33,77.9004683,29.86402913,JIO4G,4G,-102,,,
2025.04.21_19.03.34,77.9004683,29.86402913,JIO4G,4G,-102,,,
2025.04.21_19.03.35,77.90053569,29.86402709,JIO4G,4G,-102,,,
2025.04.21_19.03.36,77.90053569,29.86402709,JIO4G,4G,-102,,,
2025.04.21_19.03.37,77.900532,29.86402197,JIO4G,4G,-102,,,
2025.04.21_19.03.38,77.90052831,29.86401684,JIO4G,4G,-102,,,
2025.04.21_19.03.39,77.90052462,29.86401172,JIO4G,4G,-102,,,
2025.04.21_19.03.40,77.90052094,29.86400659,JIO4G,4G,-102,,,
2025.04.21_19.03.41,77.90051725,29.86400147,JIO4G,4G,-102,,,
2025.04.21_19.03.42,77.90051356,29.86399635,JIO4G,4G,-102,,,
2025.04.21_19.03.43,77.90050987,29.86399122,JIO4G,4G,-103,,,
2025.04.21_19.03.44,77.90050618,29.8639861,JIO4G,4G,-102,,,
2025.04.21_19.03.45,77.90050618,29.8639861,JIO4G,4G,-102,,,
2025.04.21_19.03.46,77.90051258,29.86398679,JIO4G,4G,-102,,,
2025.04.21_19.03.47,77.90051898,29.86398748,JIO4G,4G,-102,,,
2025.04.21_19.03.48,77.90052537,29.86398818,JIO4G,4G,-102,,,
2025.04.21_19.03.49,77.90053177,29.86398887,JIO4G,4G,-102,,,
2025.04.21_19.03.50,77.90053816,29.86398956,JIO4G,4G,-102,,,
2025.04.21_19.03.51,77.90054456,29.86399026,JIO4G,4G,-102,,,
2025.04.21_19.03.52,77.90055096,29.86399095,JIO4G,4G,-102,,,
2025.04.21_19.03.53,77.90055735,29.86399164,JIO4G,4G,-101,,,
2025.04.21_19.03.54,77.90056375,29.86399234,JIO4G,4G,-101,,,
2025.04.21_19.03.55,77.90057014,29.86399303,JIO4G,4G,-101,,,
2025.04.21_19.03.56,77.90057654,29.86399372,JIO4G,4G,-101,,,
2025.04.21_19.03.57,77.90058294,29.86399442,JIO4G,4G,-101,,,
2025.04.21_19.03.58,77.90058933,29.86399511,JIO4G,4G,-105,,,
2025.04.21_19.03.59,77.90058933,29.86399511,JIO4G,4G,-105,,,
2025.04.21_19.04.00,77.90062319,29.86396545,JIO4G,4G,-105,,,
2025.04.21_19.04.01,77.90062319,29.86396545,JIO4G,4G,-105,,,
2025.04.21_19.04.02,77.90062068,29.86398377,JIO4G,4G,-105,,,
2025.04.21_19.04.03,77.90061817,29.86400209,JIO4G,4G,-103,,,
2025.04.21_19.04.04,77.90061565,29.86402041,JIO4G,4G,-103,,,
2025.04.21_19.04.05,77.90061314,29.86403872,JIO4G,4G,-103,,,
2025.04.21_19.04.06,77.90061314,29.86403872,JIO4G,4G,-103,,,
2025.04.21_19.04.07,77.90061776,29.86403984,JIO4G,4G,-103,,,
2025.04.21_19.04.08,77.90062238,29.86404097,JIO4G,4G,-103,,,
2025.04.21_19.04.09,77.900627,29.86404209,JIO4G,4G,-103,,,
2025.04.21_19.04.10,77.90063162,29.86404321,JIO4G,4G,-103,,,
2025.04.21_19.04.11,77.90063625,29.86404433,JIO4G,4G,-103,,,
2025.04.21_19.04.12,77.90064087,29.86404545,JIO4G,4G,-103,,,
2025.04.21_19.04.13,77.90064549,29.86404657,JIO4G,4G,-102,,,
2025.04.21_19.04.14,77.90065011,29.86404769,JIO4G,4G,-102,,,
2025.04.21_19.04.15,77.90065473,29.86404882,JIO4G,4G,-102,,,
2025.04.21_19.04.16,77.90065936,29.86404994,JIO4G,4G,-102,,,
2025.04.21_19.04.17,77.90066398,29.86405106,JIO4G,4G,-102,,,
2025.04.21_19.04.18,77.9006686,29.86405218,JIO4G,4G,-102,,,
2025.04.21_19.04.19,77.90067322,29.8640533,JIO4G,4G,-102,,,
2025.04.21_19.04.20,77.90067784,29.86405442,JIO4G,4G,-102,,,
2025.04.21_19.04.21,77.90067784,29.86405442,JIO4G,4G,-102,,,
2025.04.21_19.04.22,77.90068991,29.86403654,JIO4G,4G,-102,,,
2025.04.21_19.04.23,77.90070198,29.86401866,JIO4G,4G,-102,,,
2025.04.21_19.04.24,77.90070198,29.86401866,JIO4G,4G,-102,,,
2025.04.21_19.04.25,77.90069818,29.86400684,JIO4G,4G,-102,,,
2025.04.21_19.04.26,77.90069439,29.86399501,JIO4G,4G,-102,,,
2025.04.21_19.04.27,77.90069059,29.86398319,JIO4G,4G,-102,,,
2025.04.21_19.04.28,77.90069059,29.86398319,JIO4G,4G,-102,,,
2025.04.21_19.04.29,77.90071104,29.86399472,JIO4G,4G,-102,,,
2025.04.21_19.04.30,77.90073149,29.86400626,JIO4G,4G,-102,,,
2025.04.21_19.04.31,77.90075194,29.86401779,JIO4G,4G,-102,,,
2025.04.21_19.04.32,77.90075194,29.86401779,JIO4G,4G,-102,,,
2025.04.21_19.04.33,77.9007183,29.86399598,JIO4G,4G,-99,,,
2025.04.21_19.04.34,77.90068466,29.86397418,JIO4G,4G,-99,,,
2025.04.21_19.04.35,77.90065102,29.86395237,JIO4G,4G,-99,,,
2025.04.21_19.04.36,77.90065102,29.86395237,JIO4G,4G,-101,,,
2025.04.21_19.04.37,77.90072177,29.86394714,JIO4G,4G,-101,,,
2025.04.21_19.04.38,77.90072177,29.86394714,JIO4G,4G,-101,,,
2025.04.21_19.04.39,77.90077675,29.86398319,JIO4G,4G,-101,,,
2025.04.21_19.04.40,77.90077675,29.86398319,JIO4G,4G,-101,,,
2025.04.21_19.04.41,77.90076301,29.86394074,JIO4G,4G,-101,,,
2025.04.21_19.04.42,77.90076301,29.86394074,JIO4G,4G,-101,,,
2025.04.21_19.04.43,77.90072797,29.86391123,JIO4G,4G,-102,,,
2025.04.21_19.04.44,77.90069293,29.86388172,JIO4G,4G,-102,,,
2025.04.21_19.04.45,77.90069293,29.86388172,JIO4G,4G,-102,,,
2025.04.21_19.04.46,77.90081162,29.86392242,JIO4G,4G,-102,,,
2025.04.21_19.04.47,77.90081162,29.86392242,JIO4G,4G,-102,,,
2025.04.21_19.04.48,77.90086862,29.86395062,JIO4G,4G,-102,,,
2025.04.21_19.04.49,77.90086862,29.86395062,JIO4G,4G,-102,,,
2025.04.21_19.04.50,77.90082905,29.86387852,JIO4G,4G,-102,,,
2025.04.21_19.04.51,77.90082905,29.86387852,JIO4G,4G,-102,,,
2025.04.21_19.04.52,77.90083962,29.8638759,JIO4G,4G,-102,,,
2025.04.21_19.04.53,77.90085018,29.86387328,JIO4G,4G,-102,,,
2025.04.21_19.04.54,77.90086074,29.86387067,JIO4G,4G,-102,,,
2025.04.21_19.04.55,77.9008713,29.86386805,JIO4G,4G,-102,,,
2025.04.21_19.04.56,77.90088186,29.86386543,JIO4G,4G,-102,,,
2025.04.21_19.04.57,77.90089242,29.86386282,JIO4G,4G,-102,,,
2025.04.21_19.04.58,77.90089242,29.86386282,JIO4G,4G,-102,,,
2025.04.21_19.04.59,77.90084984,29.86384842,JIO4G,4G,-102,,,
2025.04.21_19.05.00,77.90080726,29.86383403,JIO4G,4G,-102,,,
2025.04.21_19.05.01,77.90080726,29.86383403,JIO4G,4G,-102,,,
2025.04.21_19.05.02,77.90084163,29.86382502,JIO4G,4G,-102,,,
2025.04.21_19.05.03,77.90087599,29.863816,JIO4G,4G,-102,,,
2025.04.21_19.05.04,77.90087599,29.863816,JIO4G,4G,-102,,,
2025.04.21_19.05.05,77.90084682,29.86379885,JIO4G,4G,-102,,,
2025.04.21_19.05.06,77.90081766,29.8637817,JIO4G,4G,-102,,,
2025.04.21_19.05.07,77.90081766,29.8637817,JIO4G,4G,-102,,,
2025.04.21_19.05.08,77.90081348,29.86377701,JIO4G,4G,-102,,,
2025.04.21_19.05.09,77.90080931,29.86377233,JIO4G,4G,-102,,,
2025.04.21_19.05.10,77.90080514,29.86376764,JIO4G,4G,-102,,,
2025.04.21_19.05.11,77.90080097,29.86376296,JIO4G,4G,-102,,,
2025.04.21_19.05.12,77.90079679,29.86375827,JIO4G,4G,-102,,,
2025.04.21_19.05.13,77.90079262,29.86375359,JIO4G,4G,-102,,,
2025.04.21_19.05.14,77.90078845,29.8637489,JIO4G,4G,-100,,,
2025.04.21_19.05.15,77.90078428,29.86374422,JIO4G,4G,-100,,,
2025.04.21_19.05.16,77.9007801,29.86373954,JIO4G,4G,-100,,,
2025.04.21_19.05.17,NaN,NaN,JIO4G,4G,-100,,,
2025.04.21_19.05.18,NaN,NaN,JIO4G,4G,-100,,,
2025.04.21_19.05.19,NaN,NaN,JIO4G,4G,-100,,,
2025.04.21_19.05.20,NaN,NaN,JIO4G,4G,-100,,,
2025.04.21_19.05.21,NaN,NaN,JIO4G,4G,-100,,,
2025.04.21_19.05.22,NaN,NaN,JIO4G,4G,-100,,,
2025.04.21_19.05.23,NaN,NaN,JIO4G,4G,-100,,,
2025.04.21_19.05.24,NaN,NaN,JIO4G,4G,-105,,,
2025.04.21_19.05.25,NaN,NaN,JIO4G,4G,-105,,,
2025.04.21_19.05.26,NaN,NaN,JIO4G,4G,-105,,,
2025.04.21_19.05.27,NaN,NaN,JIO4G,4G,-105,,,
2025.04.21_19.05.28,NaN,NaN,JIO4G,4G,-105,,,
2025.04.21_19.05.29,NaN,NaN,JIO4G,4G,-105,,,
2025.04.21_19.05.30,NaN,NaN,JIO4G,4G,-105,,,
2025.04.21_19.05.31,77.90083006,29.86371017,JIO4G,4G,-105,,,
2025.04.21_19.05.32,77.90085487,29.86370494,JIO4G,4G,-105,,,
2025.04.21_19.05.33,77.90085487,29.86370494,JIO4G,4G,-105,,,
2025.04.21_19.05.34,77.90085085,29.86360608,JIO4G,4G,-103,,,
2025.04.21_19.05.35,77.90085085,29.86360608,JIO4G,4G,-103,,,
2025.04.21_19.05.36,77.90088035,29.86354851,JIO4G,4G,-103,,,
2025.04.21_19.05.37,77.90088035,29.86354851,JIO4G,4G,-103,,,
2025.04.21_19.05.38,77.90092349,29.86356595,JIO4G,4G,-103,,,
2025.04.21_19.05.39,77.90096663,29.8635834,JIO4G,4G,-103,,,
2025.04.21_19.05.40,77.90100977,29.86360085,JIO4G,4G,-103,,,
2025.04.21_19.05.41,77.90100977,29.86360085,JIO4G,4G,-103,,,
2025.04.21_19.05.42,77.90098697,29.86358267,JIO4G,4G,-103,,,
2025.04.21_19.05.43,77.90096417,29.8635645,JIO4G,4G,-103,,,
2025.04.21_19.05.44,77.90096417,29.8635645,JIO4G,4G,-107,,,
2025.04.21_19.05.45,77.900963,29.86355224,JIO4G,4G,-107,,,
2025.04.21_19.05.46,77.90096182,29.86353998,JIO4G,4G,-107,,,
2025.04.21_19.05.47,77.90096065,29.86352772,JIO4G,4G,-107,,,
2025.04.21_19.05.48,77.90095948,29.86351546,JIO4G,4G,-107,,,
2025.04.21_19.05.49,77.9009583,29.8635032,JIO4G,4G,-107,,,
2025.04.21_19.05.50,77.90095713,29.86349094,JIO4G,4G,-107,,,
2025.04.21_19.05.51,77.90095713,29.86349094,JIO4G,4G,-107,,,
2025.04.21_19.05.52,77.90094461,29.86347437,JIO4G,4G,-107,,,
2025.04.21_19.05.53,77.9009321,29.86345779,JIO4G,4G,-107,,,
2025.04.21_19.05.54,77.90091958,29.86344122,JIO4G,4G,-102,,,
2025.04.21_19.05.55,77.90091958,29.86344122,JIO4G,4G,-102,,,
2025.04.21_19.05.56,77.9009084,29.8634388,JIO4G,4G,-105,,,
2025.04.21_19.05.57,77.90089723,29.86343637,JIO4G,4G,-105,,,
2025.04.21_19.05.58,77.90088605,29.86343395,JIO4G,4G,-105,,,
2025.04.21_19.05.59,77.90087488,29.86343153,JIO4G,4G,-105,,,
2025.04.21_19.06.00,77.9008637,29.86342911,JIO4G,4G,-105,,,
2025.04.21_19.06.01,77.90085252,29.86342668,JIO4G,4G,-105,,,
2025.04.21_19.06.02,77.90085252,29.86342668,JIO4G,4G,-105,,,
2025.04.21_19.06.03,77.90086479,29.86341191,JIO4G,4G,-105,,,
2025.04.21_19.06.04,77.90087707,29.86339714,JIO4G,4G,-99,,,
2025.04.21_19.06.05,77.90088934,29.86338237,JIO4G,4G,-99,,,
2025.04.21_19.06.06,77.90090161,29.8633676,JIO4G,4G,-99,,,
2025.04.21_19.06.07,77.90091388,29.86335283,JIO4G,4G,-99,,,
2025.04.21_19.06.08,77.90091388,29.86335283,JIO4G,4G,-99,,,
2025.04.21_19.06.09,77.90091299,29.86333228,JIO4G,4G,-99,,,
2025.04.21_19.06.10,77.90091209,29.86331174,JIO4G,4G,-99,,,
2025.04.21_19.06.11,77.9009112,29.86329119,JIO4G,4G,-99,,,
